SalesOrderID,SalesOrderDetailID,OrderQty,ProductID,UnitPrice,UnitPriceDiscount,LineTotal,rowguid,ModifiedDate
71832,111807,5,904,218.454,0,1092.27,ECB3F9C5-98FE-412B-A24A-A8EABE5DFB0D,00:00.0
71832,111808,1,748,818.7,0,818.7,1841E141-8FCB-42EA-9F66-C4E1264FA470,00:00.0
71832,111809,1,910,31.584,0,31.584,DB5D32D2-526D-4277-A303-5A78E328EAEB,00:00.0
71832,111810,5,784,1376.994,0,6884.97,93B73EE3-9095-4BCE-B3B4-53FDA99C86C8,00:00.0
71832,111811,2,990,323.994,0,647.988,77EEE4D0-5FAC-4B5E-8AA6-E25E32D831EC,00:00.0
71832,111812,3,992,323.994,0,971.982,2856EB25-5AE5-4795-AE0D-1C23C9D03DC5,00:00.0
71832,111813,3,984,112.998,0.4,203.3964,F8D67EC8-224E-467D-B895-A784E5149611,00:00.0
71832,111814,1,779,1391.994,0,1391.994,A76F6C50-6117-4B58-BE8E-6EBC0E39ECD1,00:00.0
71832,111815,1,780,1391.994,0,1391.994,478B4D27-07E7-4ABE-8F61-A6D8CC51F56C,00:00.0
71832,111816,2,944,158.43,0,316.86,237090D9-66B6-462B-8FA4-6CC863438EAC,00:00.0
71832,111817,1,808,26.724,0,26.724,591FB165-4CAD-4174-9274-9C807515D84E,00:00.0
71832,111818,1,809,37.152,0,37.152,7249F4A6-663A-4470-9119-5AB1DE2B9DA8,00:00.0
71832,111819,3,935,24.294,0,72.882,40108ADE-FF72-43CD-A59F-9304173CE49F,00:00.0
71832,111820,1,926,149.874,0,149.874,DA725A68-7DA4-4FE3-B9BD-A23F655ECEC0,00:00.0
71832,111821,6,917,158.43,0,950.58,CFE87323-1BCA-4443-B4E5-05177FD80E7D,00:00.0
71832,111822,1,920,158.43,0,158.43,DCF6C95D-A0E4-4272-BFF8-6B06B7F9574F,00:00.0
71845,112118,2,988,112.998,0.4,135.5976,6AB3B1F6-9144-4D4E-B13E-F531320E72A8,00:00.0
71845,112119,2,948,63.9,0,127.8,3A8CD181-CF26-46F3-AD02-D8889ECB8AF4,00:00.0
71845,112120,4,904,218.454,0,873.816,97D364AC-D0AE-48DC-A823-BA5238BA066E,00:00.0
71845,112121,3,742,818.7,0,2456.1,E17B8E63-47D7-4804-98A0-6937E1954316,00:00.0
71845,112122,2,780,1391.994,0,2783.988,A5C1D20D-EC2B-417B-A366-722782C1540F,00:00.0
71845,112123,1,945,54.894,0,54.894,2A80C324-FDD4-4866-90ED-A023AA53C48C,00:00.0
71845,112124,3,949,105.294,0,315.882,A2C4EBA1-132B-42CE-8916-B55EC13F343B,00:00.0
71845,112125,2,937,48.594,0,97.188,19E76F92-20CF-49D6-9D54-C699F9E48FF3,00:00.0
71845,112126,2,867,41.994,0,83.988,1A7CA6CF-03E6-4F90-AD08-F076F604B276,00:00.0
71845,112127,1,748,818.7,0,818.7,D57D58EE-FE30-404C-982A-577C3A2EA7F1,00:00.0
71845,112128,2,905,218.454,0,436.908,4AC896FA-31BF-46DC-9DED-56652060E36A,00:00.0
71845,112129,2,781,1391.994,0,2783.988,533D7438-E8BE-4B48-AEA9-7148179F1DB8,00:00.0
71845,112130,3,869,41.994,0,125.982,69DC8DDC-05B1-48C8-AD7D-C9CE63DB81A0,00:00.0
71845,112131,5,783,1376.994,0,6884.97,70180211-6C38-4BB5-9317-A5784A1410B2,00:00.0
71845,112132,2,784,1376.994,0,2753.988,A2674906-53B9-4FE6-BC74-10946E47F110,00:00.0
71845,112133,1,951,242.994,0,242.994,A1D9629F-CDBE-4122-BCD8-F3190D8BBF26,00:00.0
71845,112134,3,747,809.76,0,2429.28,A5B7A860-B0D0-4B1E-9A06-084FB278B0A6,00:00.0
71845,112135,1,809,37.152,0,37.152,CB494781-2EF4-4BDA-8EFF-27132EB102C4,00:00.0
71845,112136,2,920,158.43,0,316.86,08A04E11-CDA0-4D3E-8675-514A0097CD65,00:00.0
71845,112137,2,743,809.76,0,1619.52,7ACE9864-8050-4552-82D1-751C489B18ED,00:00.0
71845,112138,2,715,29.994,0,59.988,D9A12019-84E7-4907-BF8E-73BC352E490F,00:00.0
71845,112139,2,944,158.43,0,316.86,AF14AB19-019B-44BA-AD76-248EE2A086B3,00:00.0
71845,112140,1,808,26.724,0,26.724,70EBCDED-684D-4BC9-86F9-94CAE06B9D28,00:00.0
71845,112141,8,909,23.484,0,187.872,46A1C88A-CF3A-45EF-B6CE-8BD817E1553B,00:00.0
71845,112142,2,925,149.874,0,299.748,4FC2F213-B5F0-4ACF-8948-209292A52DC9,00:00.0
71845,112143,2,782,1376.994,0,2753.988,D7FC6800-1702-4636-A46A-E207AD934C43,00:00.0
71845,112144,2,910,31.584,0,63.168,74988939-9B08-48B6-89BC-B2BAF823D33A,00:00.0
71845,112145,3,996,72.894,0,218.682,B26B5113-F4E3-4099-BEA0-1B92F27B1AB6,00:00.0
71845,112146,3,779,1391.994,0,4175.982,11398C15-E0DC-41A1-8E2F-6B2A230AA639,00:00.0
71845,112147,4,924,149.874,0,599.496,DC8A797C-44E2-435F-836D-349B93107D43,00:00.0
71845,112148,3,952,12.144,0,36.432,FE78C429-1237-4B76-B709-88ABE25C9F21,00:00.0
71846,112149,2,936,37.254,0,74.508,7232FD67-8DB7-42F8-AD0D-6185299430F1,00:00.0
71846,112150,1,739,818.7,0,818.7,9A32772B-9B98-4B22-AA2B-F4E5FFD2A23E,00:00.0
71846,112151,1,984,112.998,0.4,67.7988,78557D82-1267-4F7C-93A7-E53AE2A3A85C,00:00.0
71846,112152,2,981,461.694,0,923.388,3A26F840-C413-4BEF-AEFF-B8D6218698E6,00:00.0
71856,112331,1,962,445.41,0,445.41,62B3D72F-3586-40AC-A24E-A6F07EB7CA4A,00:00.0
71856,112332,1,945,54.894,0,54.894,4733918F-DA34-4D30-B5B4-32F7537E609D,00:00.0
71858,112359,3,979,445.41,0,1336.23,D480D98B-7A82-4F10-83CC-1EEA54303ECF,00:00.0
71858,112360,1,962,445.41,0,445.41,F13ADC78-C384-40E9-9456-277A736625A8,00:00.0
71858,112361,1,953,728.91,0,728.91,6781A019-346F-4F87-A8A3-4727A2528B2E,00:00.0
71858,112362,2,715,29.994,0,59.988,00AAEA22-FCC5-4DF2-9B2B-7B4BE5231D7F,00:00.0
71858,112363,2,883,32.394,0,64.788,462BC7D6-8CC7-4713-931C-7690019AB694,00:00.0
71858,112364,1,957,1430.442,0,1430.442,F3E626BC-A6AB-431E-AA58-E208D07039A5,00:00.0
71858,112365,2,965,445.41,0,890.82,835734AB-162B-40FE-84F2-8510C9A68A36,00:00.0
71858,112366,1,952,12.144,0,12.144,E7EFBA7E-F973-492F-BB76-CA5F185C629F,00:00.0
71858,112367,2,948,63.9,0,127.8,48A6CEB9-C22B-4574-B9D4-088EDBF955C2,00:00.0
71858,112368,1,945,54.894,0,54.894,0CA930D8-078D-478A-B94D-D5F15BB07D02,00:00.0
71858,112369,1,972,728.91,0,728.91,EFE61DFF-2006-4EF0-B71E-7FF264555666,00:00.0
71858,112370,1,877,4.77,0,4.77,61372F55-E0C1-48B6-9FFA-A19294B96FA9,00:00.0
71858,112371,1,958,445.41,0,445.41,8AD90B76-E54D-43C5-AB86-CF3ADA30699A,00:00.0
71858,112372,1,969,1430.442,0,1430.442,7390968A-51BA-4EF1-810A-4FC528C299AD,00:00.0
71858,112373,2,961,445.41,0,890.82,E6D7D002-C0B4-4D61-BC20-37B76F5D2100,00:00.0
71858,112374,2,966,1430.442,0,2860.884,F6278AC8-8905-4B81-AF98-AB13B53438E9,00:00.0
71858,112375,3,712,5.394,0,16.182,1DC5A90D-B949-464D-9615-59A31FC99D43,00:00.0
71863,112391,11,875,5.2142,0.02,56.209076,A5B6A9C0-D946-41B4-B8B5-5833708E40F1,00:00.0
71863,112392,2,874,5.394,0,10.788,54C630C8-28FF-4680-8A71-177AF05289DE,00:00.0
71863,112393,2,998,323.994,0,647.988,6CD9CD06-ABDC-4702-A2D8-31158AFFFAE0,00:00.0
71863,112394,1,973,1020.594,0,1020.594,E70F8C24-1BAE-40C7-AC9E-0F344D73FBE4,00:00.0
71863,112395,1,711,20.994,0,20.994,78A6E36F-C8A7-42D7-BB3D-D0228BD380DC,00:00.0
71863,112396,3,999,323.994,0,971.982,D9CC6A31-7CFF-485F-BB62-C92EFA59FD7C,00:00.0
71863,112397,2,938,24.294,0,48.588,D64F8FC1-4C97-496D-927A-EE63E3267041,00:00.0
71867,112452,1,717,858.9,0,858.9,4A001055-B1F1-414C-88B0-B583DACA838B,00:00.0
71885,112644,3,876,72,0,216,A2577A76-E272-49E3-B195-AD8492DDF924,00:00.0
71885,112645,6,884,32.394,0,194.364,5699D8A7-525E-491E-81BC-4BAC286EAD6A,00:00.0
71885,112646,3,864,38.1,0,114.3,D4F591CF-EADE-4964-B9D7-E6A9332B0FBB,00:00.0
71895,112864,2,909,23.484,0,46.968,03821B63-8B09-40B2-9CDE-57F250734682,00:00.0
71895,112865,2,715,29.994,0,59.988,960A75EF-4AE1-4772-B472-19F4202B30FA,00:00.0
71895,112866,3,864,38.1,0,114.3,61AB1AE2-6D87-494B-B89A-76067578EAB8,00:00.0
71897,112898,1,966,1430.442,0,1430.442,A101CF4E-EB6F-43BD-B4B2-9DFE8288929E,00:00.0
71897,112899,4,979,445.41,0,1781.64,3CCC87C5-A8AF-4B86-8189-FA484FB0B534,00:00.0
71897,112900,3,969,1430.442,0,4291.326,5178AA61-ACA4-4DEF-99AC-EF614BB5D5EA,00:00.0
71897,112901,3,884,32.394,0,97.182,0E449034-3815-4952-B7AB-8883687E5E3B,00:00.0
71897,112902,4,712,5.394,0,21.576,0A3DFF58-2DA3-4430-A1D9-B8592DB22B5B,00:00.0
71897,112903,2,954,1430.442,0,2860.884,AAD85FB3-9F73-4531-BD84-5449266D0909,00:00.0
71897,112904,1,864,38.1,0,38.1,ECE19CF9-7E88-4AC8-88E4-7B47F2EC1A77,00:00.0
71897,112905,1,948,63.9,0,63.9,065A6EB9-8A87-41F7-8ABE-30FDF5E08E87,00:00.0
71898,112906,3,969,1430.442,0,4291.326,F4048A1B-C520-4A15-9C05-EFBF4253F7EE,00:00.0
71898,112907,4,978,445.41,0,1781.64,1AE7FCCB-B9AA-4A2C-A199-7D6D61A7DB47,00:00.0
71898,112908,4,996,72.894,0,291.576,3D7660F5-B76F-4E68-8508-BF84B9C26317,00:00.0
71898,112909,6,967,1430.442,0,8582.652,F97BC897-377F-465A-A3DB-31D360E360EF,00:00.0
71898,112910,3,970,728.91,0,2186.73,4778038A-7634-44FF-9D24-91B1E4B50A4C,00:00.0
71898,112911,1,956,1430.442,0,1430.442,785694CC-4D93-4AFB-97DB-D67C4A9A344A,00:00.0
71898,112912,3,960,445.41,0,1336.23,D63E1C95-390B-4BD3-AC1D-08D434AE4B59,00:00.0
71898,112913,3,994,32.394,0,97.182,6338D54E-5983-4139-A3B4-6CCE783B99F8,00:00.0
71898,112914,1,959,445.41,0,445.41,BB18183B-5006-4FEA-AD25-5F61F936E8C7,00:00.0
71898,112915,4,968,1430.442,0,5721.768,DDD89C33-48A8-402E-98E3-D1672FA1AB15,00:00.0
71898,112916,3,966,1430.442,0,4291.326,4791D9DF-BFE6-46FF-8D6C-9AF903B3D391,00:00.0
71898,112917,5,972,728.91,0,3644.55,905ADD5B-C258-4A0D-AFAB-CBDFBA6B25F1,00:00.0
71898,112918,4,949,105.294,0,421.176,EB88F353-60BC-4F70-B7B6-AED5A2C39764,00:00.0
71898,112919,1,958,445.41,0,445.41,B596F5B6-B07F-4AA3-943F-528436BDEBD0,00:00.0
71898,112920,3,945,54.894,0,164.682,198A573C-B3E4-4CF5-BFA1-309BAE00D735,00:00.0
71898,112921,5,971,728.91,0,3644.55,C28A061D-3E89-487A-99AE-17BE169C6AD3,00:00.0
71898,112922,2,953,728.91,0,1457.82,84D31325-130D-47C0-8958-5310EB85F518,00:00.0
71898,112923,1,889,602.346,0,602.346,5CA4F84A-BAFE-485C-B7AD-897F741F76CE,00:00.0
71898,112924,1,955,1430.442,0,1430.442,0A7C971A-D30F-4743-B2CA-5AD8DAABBF1B,00:00.0
71898,112925,3,964,445.41,0,1336.23,DAD93612-0446-4393-8981-36F6E1CC2E8A,00:00.0
71898,112926,3,916,31.584,0,94.752,FBCD9EFD-97AC-4A2E-8E37-8956519EADB9,00:00.0
71898,112927,1,948,63.9,0,63.9,8E3024F1-3732-4121-91E6-69E69057DCA9,00:00.0
71898,112928,3,979,445.41,0,1336.23,99FADF0A-60B8-4F2F-B3A7-16BBD2435796,00:00.0
71898,112929,3,951,242.994,0,728.982,EDAAFADD-1974-4013-953C-FFA991F8AD06,00:00.0
71898,112930,3,954,1430.442,0,4291.326,B2EB253F-ED64-4F38-85DC-11F8CA18867A,00:00.0
71898,112931,1,952,12.144,0,12.144,A1F83341-9D19-4FE6-BC71-F7F717F92D2B,00:00.0
71898,112932,5,965,445.41,0,2227.05,3C97F6BD-91EC-4C84-9636-E088B415EE51,00:00.0
71898,112933,2,961,445.41,0,890.82,E11CF974-4DCC-4A5C-98C3-2DE92DD2A15D,00:00.0
71899,112934,2,881,32.394,0,64.788,F36B652A-E1DA-4CC2-ACCC-25ADE6F5B44C,00:00.0
71899,112935,1,988,112.998,0.4,67.7988,5093928D-08C4-44EA-BCC2-8E392C652D5C,00:00.0
71899,112936,1,981,461.694,0,461.694,95E3C4A3-C37B-48F7-A362-79A42C4C5AB9,00:00.0
71899,112937,1,743,809.76,0,809.76,720691A3-F983-4C72-BCA1-BAABF1D24914,00:00.0
71899,112938,1,808,26.724,0,26.724,D88CC408-801C-4E08-B2D2-5BAD00178F10,00:00.0
71899,112939,2,714,29.994,0,59.988,8EC0CD34-88BF-48CB-ADBE-511D82315647,00:00.0
71899,112940,2,944,158.43,0,316.86,6779A375-6DA6-40B0-B740-31C9A0974C98,00:00.0
71899,112941,1,937,48.594,0,48.594,69EFDBDE-3ED6-4654-B6C8-0EBFE4070B08,00:00.0
71902,112953,5,780,1391.994,0,6959.97,D87846F2-7F8A-4873-B957-B0CF08AB7B42,00:00.0
71902,112954,2,981,461.694,0,923.388,E166159A-D1C1-448E-A5B1-CDFB19A39C2E,00:00.0
71902,112955,1,904,218.454,0,218.454,17A34BCB-5542-4F94-B709-3A20E6E2D811,00:00.0
71902,112956,1,987,112.998,0.4,67.7988,0FEE9397-5DB3-46AA-AE1B-4AB85321F56A,00:00.0
71902,112957,7,783,1376.994,0,9638.958,BFDE6FF0-E6FD-488A-AA78-C06C85686878,00:00.0
71902,112958,5,781,1391.994,0,6959.97,912C572F-808F-4328-9B19-E9970D4CD78A,00:00.0
71902,112959,2,859,14.694,0,29.388,460D0EA3-C6B0-40F4-BC16-88DF7913F56F,00:00.0
71902,112960,7,869,41.994,0,293.958,9054E260-B941-47A7-8FC9-A59E4E5CE74F,00:00.0
71902,112961,2,908,16.272,0,32.544,06F6B747-FD45-4D42-90F5-333489C3189F,00:00.0
71902,112962,3,712,5.394,0,16.182,F1F4A541-E3AD-4C02-ABB8-A630B1176002,00:00.0
71902,112963,1,925,149.874,0,149.874,7E476DE8-D4B9-4F25-9107-9629C5D3BC15,00:00.0
71902,112964,2,937,48.594,0,97.188,0AB7DDCA-DB76-4A1E-9ACA-4509A63ECFEA,00:00.0
71902,112965,3,992,323.994,0,971.982,775B1BD0-00B8-45A6-A16B-A26438868755,00:00.0
71902,112966,3,980,461.694,0,1385.082,F146012F-1385-4BAB-94AA-87C0B98CE494,00:00.0
71902,112967,3,715,29.994,0,89.982,47433AFF-C5A3-48D5-A7D5-5BF6D4D3010A,00:00.0
71902,112968,4,935,24.294,0,97.176,94ECE99C-0A6D-4A2E-BDDD-4468841E754B,00:00.0
71902,112969,1,989,323.994,0,323.994,BD01D5A2-1626-4BD4-9B62-CE1C96603731,00:00.0
71902,112970,4,984,112.998,0.4,271.1952,163C96AB-42C9-411C-B8C5-58900E75A3E7,00:00.0
71902,112971,2,982,461.694,0,923.388,C5DB243B-4B7E-4B4C-9D31-0D0CFD9472DB,00:00.0
71902,112972,8,782,1376.994,0,11015.952,0A47C60C-01B1-4354-8F74-1449929DD118,00:00.0
71902,112973,2,784,1376.994,0,2753.988,6F70D41D-8CBF-4364-833C-77C0B7014246,00:00.0
71902,112974,1,810,72.162,0,72.162,79F49A8F-7F7B-459C-B8CB-3331E83803A9,00:00.0
71902,112975,1,926,149.874,0,149.874,F2064E41-044A-4A42-9342-FB45BE83EB88,00:00.0
71902,112976,3,714,29.994,0,89.982,89639F66-7BC7-456D-BDF5-0DBB55BD5A20,00:00.0
71902,112977,7,870,2.994,0,20.958,3730D783-97D7-4E3D-8B70-1F0159565D4D,00:00.0
71902,112978,4,876,72,0,288,7C17713B-9924-4AEE-8F84-BEE799FD4722,00:00.0
71902,112979,5,877,4.77,0,23.85,8D6E8186-184B-4DB1-81F7-57433979C931,00:00.0
71902,112980,2,707,20.994,0,41.988,212B53D0-3779-4FE6-B886-8DDA35E8C81A,00:00.0
71902,112981,1,993,323.994,0,323.994,252017A4-E2C0-4E3E-A6AD-ABDFD8DE5108,00:00.0
71902,112982,6,864,38.1,0,228.6,5237EA9E-09F6-4B3B-9ED2-DC7D42149A5A,00:00.0
71902,112983,7,867,41.994,0,293.958,64242BE0-A1C4-473D-B34B-E2B9D8DB3A8B,00:00.0
71902,112984,2,809,37.152,0,74.304,EF76F770-C6FC-4417-B84B-27F3EBD55265,00:00.0
71902,112985,3,988,112.998,0.4,203.3964,09E7A695-3260-483E-91F8-A980441B9DD6,00:00.0
71902,112986,5,880,32.994,0,164.97,50D440AE-4E4A-469A-BE69-95E238392B28,00:00.0
71902,112987,1,936,37.254,0,37.254,F98582C9-3C42-4AD1-8D30-B99FCAC7EB20,00:00.0
71902,112988,4,708,20.994,0,83.976,D1304741-D1CB-4594-AE1A-9E794699E447,00:00.0
71902,112989,3,779,1391.994,0,4175.982,EC3B8E1A-B21E-4C5D-A63F-7A5ED4305FCA,00:00.0
71902,112990,2,991,323.994,0,647.988,7A5DEF9C-3416-4403-8A59-459E054D73FC,00:00.0
71902,112991,5,883,32.394,0,161.97,5C7825F8-AA47-4C4D-8967-2CE6C0DBF848,00:00.0
71902,112992,1,910,31.584,0,31.584,5DCCE359-9296-4E50-88ED-0FB20F7C39BB,00:00.0
71902,112993,2,881,32.394,0,64.788,7ADD4116-51D9-4742-8DAD-C298E3ECC1EA,00:00.0
71902,112994,5,985,112.998,0.4,338.994,A4BB8550-9D18-4837-9944-92DF955382B8,00:00.0
71902,112995,7,711,20.994,0,146.958,4B4F24A7-6007-497D-8026-3325412855FF,00:00.0
71902,112996,1,986,112.998,0.4,67.7988,A86E4946-B7DB-4577-A236-9200FBFDB473,00:00.0
71902,112997,7,748,818.7,0,5730.9,F4876C84-DFC4-4405-8D02-9E2645CECD05,00:00.0
71902,112998,5,884,32.394,0,161.97,2BC75480-60DA-4E31-B776-F7BBEF432C16,00:00.0
71902,112999,2,918,158.43,0,316.86,A4701E96-2541-4A35-902F-F241F9D79C9D,00:00.0
71902,113000,3,905,218.454,0,655.362,3ADAF197-93F2-433B-BC8A-35FA25FE4172,00:00.0
71902,113001,4,983,461.694,0,1846.776,C58FD8F6-FCBC-4A9A-8919-858DB6709CE3,00:00.0
71902,113002,6,865,38.1,0,228.6,DA8F6556-76DE-42AD-8A9A-9664B87B3078,00:00.0
71915,113089,3,836,356.898,0,1070.694,AA3C697D-653D-4D79-B824-B92672FE8B9E,00:00.0
71915,113090,2,738,202.332,0,404.664,C3888ABC-6C37-44F8-95C2-C014F4A8B999,00:00.0
71915,113091,4,938,24.294,0,97.176,8176ABDE-BA97-4615-975B-E8FE6287C1D4,00:00.0
71915,113092,3,939,37.254,0,111.762,F36A30A7-8D42-456C-B69F-9886545954D9,00:00.0
71915,113093,1,940,48.594,0,48.594,D97C6CED-940A-4A42-A65D-6C6F5397EEBF,00:00.0
71917,113100,7,875,5.394,0,37.758,4BB98B71-6294-41E4-9413-D9DDE375CA5D,00:00.0
71920,113139,1,973,1020.594,0,1020.594,DED76307-D4F3-404F-96FE-43087F1DEB35,00:00.0
71920,113140,3,938,24.294,0,72.882,1DA9EF0C-F53B-41B9-BCE5-F5B6A379A141,00:00.0
71920,113141,1,976,1020.594,0,1020.594,5B5EAF22-87A1-430F-90BA-EE722D285694,00:00.0
71920,113142,7,884,32.394,0,226.758,8A1D6FAD-637B-4088-81BD-4F8E3E8BAF16,00:00.0
71920,113143,3,864,38.1,0,114.3,DC08D140-4146-4137-A2FD-950F9E783A1B,00:00.0
71920,113144,1,876,72,0,72,988E64D9-7DB3-4613-A379-CABA1EF8F752,00:00.0
71923,113152,1,870,2.994,0,2.994,EF4F992E-9FD3-4F31-A5A8-E3846DE82290,00:00.0
71923,113153,4,874,5.394,0,21.576,DBD6974D-A99B-42AA-8EC0-9CDFF8657AA7,00:00.0
71923,113154,14,875,5.2142,0.02,71.538824,C13BEDEC-B48C-4FC6-AD8E-4C6689EEDB48,00:00.0
71935,113219,3,874,5.394,0,16.182,040CB9C0-2438-471E-8749-82ADAD28B256,00:00.0
71935,113220,1,938,24.294,0,24.294,4E1898FF-672D-4A55-B3C0-CE524B17364C,00:00.0
71935,113221,3,973,1020.594,0,3061.782,FEBA8A52-DD90-4986-AADE-45DA31521226,00:00.0
71935,113222,2,976,1020.594,0,2041.188,22CDFAF4-D15D-4301-8066-5FA1ABFCF987,00:00.0
71935,113223,1,998,323.994,0,323.994,A6E8D782-457A-413E-8ED9-ED74F8353CD9,00:00.0
71935,113224,13,875,5.2142,0.02,66.428908,3C4E9E2D-F15F-4D2A-8155-AB8C21B4F540,00:00.0
71936,113225,3,944,158.43,0,475.29,4DB061B0-EDE3-420B-B998-ACD51E94646A,00:00.0
71936,113226,4,985,112.998,0.4,271.1952,6DF0630C-72A7-4313-B23C-7CD5B7B9E2B2,00:00.0
71936,113227,4,996,72.894,0,291.576,59CDB581-D059-4E2F-80B2-4FA82FD61BD5,00:00.0
71936,113228,1,707,20.994,0,20.994,B1A85C0F-2891-4412-B866-DAD7F0B35796,00:00.0
71936,113229,1,926,149.874,0,149.874,B9961E3A-66A8-466F-941B-14A6858E1EB3,00:00.0
71936,113230,4,808,26.724,0,106.896,67EB5E24-9231-4656-B19D-27998D6D707D,00:00.0
71936,113231,5,992,323.994,0,1619.97,B8ACC9DC-2442-429C-B523-34CA3453E3B8,00:00.0
71936,113232,6,951,242.994,0,1457.964,0B908C0C-DBEE-485A-B45B-52E3D0F789F2,00:00.0
71936,113233,3,780,1391.994,0,4175.982,AFCDC337-6775-486C-BD57-2E2729931857,00:00.0
71936,113234,2,905,218.454,0,436.908,49FB0E07-067C-4426-9718-90B4DE97BBA1,00:00.0
71936,113235,4,747,809.76,0,3239.04,C0AE4496-D051-4F21-80EF-141AF9CFA5EB,00:00.0
71936,113236,14,867,40.5942,0.02,556.952424,59BEA0EC-82E3-4E0A-B1A6-5B9A3C1A6FDE,00:00.0
71936,113237,3,935,24.294,0,72.882,88D401B9-71D2-42D0-ABD2-0B2E9FD92A05,00:00.0
71936,113238,5,945,54.894,0,274.47,3CED642F-CE77-4DCE-9F38-3BABC74761E1,00:00.0
71936,113239,5,924,149.874,0,749.37,D4EE51CF-E27F-435F-AE5B-2CD7B7DD49AE,00:00.0
71936,113240,10,783,1376.994,0,13769.94,E30EA1FB-B08D-43BB-9A15-B6986843B5B4,00:00.0
71936,113241,5,784,1376.994,0,6884.97,F238261C-B9D4-40E7-9C98-759E95356EB5,00:00.0
71936,113242,5,748,818.7,0,4093.5,67605E69-CA8E-4471-A9EF-5D673B823919,00:00.0
71936,113243,2,981,461.694,0,923.388,8DCC225D-27E8-4BF1-9A51-AF1A25C6EB7C,00:00.0
71936,113244,5,894,72.876,0,364.38,174A0011-0CD4-44CE-952B-CEA83042A4C9,00:00.0
71936,113245,4,779,1391.994,0,5567.976,4AC5AD5E-E0F0-4A70-AE6B-CE200178E737,00:00.0
71936,113246,8,782,1376.994,0,11015.952,F8D766DF-BF52-4035-9471-A530C2B56417,00:00.0
71936,113247,8,869,41.994,0,335.952,7C317B19-9D14-4B2F-99D5-21870E899106,00:00.0
71936,113248,3,952,12.144,0,36.432,12E5AC5B-C887-46E6-8B09-E09203100879,00:00.0
71936,113249,3,949,105.294,0,315.882,07E3F54B-AE6B-4384-8F47-DBE2C153BDC0,00:00.0
71936,113250,5,937,48.594,0,242.97,3FDA5638-56EA-411A-A131-01CF7AC0D771,00:00.0
71936,113251,3,910,31.584,0,94.752,B5ED275F-49ED-4F4B-B3A7-48B9CF8DD9BE,00:00.0
71936,113252,2,917,158.43,0,316.86,8B718B1F-AE37-4D80-B1FB-AFEFA0FFF6E1,00:00.0
71936,113253,3,994,32.394,0,97.182,9A169C16-6718-472B-9B8E-F08287ADE9B1,00:00.0
71936,113254,1,984,112.998,0.4,67.7988,7D17325C-F7F4-4C3B-AF45-3759E79BE956,00:00.0
71936,113255,6,860,14.694,0,88.164,104E28AD-A3BC-4DAC-AE92-B5A5DD122CF9,00:00.0
71936,113256,4,948,63.9,0,255.6,409BC176-624A-4B03-B400-6A781A689213,00:00.0
71936,113257,6,925,149.874,0,899.244,F186EC8C-C220-45F5-B2F1-A71F776DE245,00:00.0
71936,113258,3,908,16.272,0,48.816,1E23A432-F5BB-43A0-AC92-2B1E7C950A72,00:00.0
71936,113259,1,918,158.43,0,158.43,D974FA30-9E36-45F9-9985-1A1105CA87CD,00:00.0
71936,113260,4,743,809.76,0,3239.04,60C0ECC9-3F6C-4C08-8DC5-C45A07DDB50F,00:00.0
71936,113261,5,739,818.7,0,4093.5,E8E72212-63B5-4456-882C-EFA2560C655C,00:00.0
71936,113262,2,987,112.998,0.4,135.5976,86838275-4711-435C-8EF9-9FE4924B47D9,00:00.0
71936,113263,5,809,37.152,0,185.76,35578B52-DDDB-44C6-917C-A9EF90BD8A71,00:00.0
71936,113264,2,904,218.454,0,436.908,2000D44E-0E7C-4FBA-96D9-55D18727DB36,00:00.0
71936,113265,4,781,1391.994,0,5567.976,0415BEF2-9BAB-4E5C-9969-C2732D00934A,00:00.0
71936,113266,4,868,41.994,0,167.976,E0F7DC39-CC81-4772-BA44-73B5ED6EF339,00:00.0
71936,113267,5,988,112.998,0.4,338.994,FB4C7E71-F938-4724-AB4A-6A35CCDF8CAE,00:00.0
71936,113268,7,742,818.7,0,5730.9,F0BA94E6-F0B3-4A55-9091-60C797950FF1,00:00.0
71936,113269,2,936,37.254,0,74.508,059CDC00-5C89-4D66-B7BB-E20A777DA63A,00:00.0
71936,113270,6,909,23.484,0,140.904,505672C0-9AF6-4B59-A1C1-8F38198306BF,00:00.0
71938,113274,5,973,1020.594,0,5102.97,74D8A174-0FBA-421B-ABE3-B54C728A1A95,00:00.0
71938,113275,3,876,72,0,216,AC17EB2E-C4B8-44BA-9799-6F814C84E400,00:00.0
71938,113276,2,835,356.898,0,713.796,7D738F6B-9825-4FD3-9D21-F703CBCED4F4,00:00.0
71938,113277,3,974,1020.594,0,3061.782,9B9A0C77-1B13-4411-9DD0-26027FAEB98C,00:00.0
71938,113278,3,707,20.994,0,62.982,E000AFD3-CCD5-43E8-A10F-B29EC9CAEAED,00:00.0
71938,113279,1,813,72.162,0,72.162,9D987E75-E96D-4903-BE36-0CE579A6F47B,00:00.0
71938,113280,5,938,24.294,0,121.47,5A1CAEAF-6394-432D-906F-B0826D629C65,00:00.0
71938,113281,5,884,32.394,0,161.97,EADB5FC1-5744-4A62-825C-406B7F8720A3,00:00.0
71938,113282,3,711,20.994,0,62.982,C01D83F5-CF9A-42E6-967C-D6ECC3A59B49,00:00.0
71938,113283,1,712,5.394,0,5.394,23A06D81-FC31-45F6-A969-A224FCE4F713,00:00.0
